userPrincipalName,DisplayName,id,Email,givenName,surname,JobTitle,department,employeeType,employeeId,employeeHireDate,officeLocation,city,state,Country,postalCode,companyName,employeeOrgData_division,employeeOrgData_costCenter,accountEnabled,userType,createdDateTime,usageLocation,preferredLanguage,onPremisesSyncEnabled,onPremisesImmutableId,externalUserState,proxyAddresses_Primary,proxyAddresses_Count,proxyAddresses_All,manager_id,manager_displayName,manager_userPrincipalName,manager_mail,manager_jobTitle,ManagerID,BusinessAreaLabel,CountryofEmployment,CompanyCodeLabel,CostCentreLabel,UserName,EffectiveDate,FunctionType,BusinessAreaCode,OrgLevel_3Label,assignedLicenses,HasLicense
isamu.kato@contoso.com,Isamu Kato,18c5fa1e-5559-46e5-ac7a-1af978fbf1a4,isamu.kato@contoso.com,Isamu,Kato,Systems Administrator,IT,Full-Time,C17573,2023-02-21T09:04:52Z,Tokyo Office,Tokyo,Tokyo,Japan,922-6914,Contoso Corporation,Technology,TECH-IT,True,Member,8/6/2025 12:41:00 PM,JP,ja-JP,,,,isamu.kato@contoso.com,2,SMTP:isamu.kato@contoso.com; smtp:isamu.kato@contoso.com,8069c8cf-111c-4b09-9650-45b4aee072c7,Preeti Ghosh,preeti.ghosh@contoso.com,preeti.ghosh@contoso.com,Senior IT Manager,8069c8cf-111c-4b09-9650-45b4aee072c7,Technology,Japan,Contoso Corporation,TECH-IT,isamu.kato,,,,,Microsoft_Entra_ID_Governance;Defender_Threat_Intelligence;Microsoft_Intune_Suite;Microsoft_365_Copilot;SPE_E5,TRUE
noa.sasaki@contoso.com,Noa Sasaki,466ce3e8-d2e1-4aab-9e68-e1b4795a8c18,noa.sasaki@contoso.com,Noa,Sasaki,Network Engineer,IT,Full-Time,C73871,2022-08-20T02:10:52Z,Yokohama Office,Yokohama,Kanagawa,Japan,482-8166,Contoso Corporation,Technology,TECH-IT,True,Member,9/29/2024 4:54:28 PM,JP,ja-JP,,,,noa.sasaki@contoso.com,1,SMTP:noa.sasaki@contoso.com,0e97a151-9eff-4c0c-bbae-51ca22c7a011,Lakshmi Talwar,lakshmi.talwar@contoso.com,lakshmi.talwar@contoso.com,IT Manager,0e97a151-9eff-4c0c-bbae-51ca22c7a011,Technology,Japan,Contoso Corporation,TECH-IT,noa.sasaki,,,,,Microsoft_Entra_ID_Governance;Defender_Threat_Intelligence;Microsoft_Intune_Suite;Microsoft_365_Copilot;SPE_E5,TRUE
jana.szabo@contoso.com,Jana Szabo,202cc1f6-3bb1-4664-8fba-2fa8c732a919,jana.szabo@contoso.com,Jana,Szabo,HR Generalist,HR,Full-Time,C28535,2019-11-13T06:23:06Z,Denver Office,Denver,Colorado,USA,95764,Contoso Corporation,Corporate,CORP-HR,True,Member,12/10/2023 10:06:56 AM,US,en-US,,,,jana.szabo@contoso.com,2,SMTP:jana.szabo@contoso.com; smtp:jana.szabo@contoso.com,8ff3bd9e-b351-438d-ba8e-2d40160b2f7e,Cristian Martinez,cristian.martinez@contoso.com,cristian.martinez@contoso.com,Senior HR Manager,8ff3bd9e-b351-438d-ba8e-2d40160b2f7e,Corporate,United States,Contoso Corporation,CORP-HR,jana.szabo,,,,,Microsoft_Intune_Suite;Microsoft_Entra_ID_Governance;Defender_Threat_Intelligence;Microsoft_365_Copilot;SPE_E5,TRUE
faith.king@contoso.com,Faith King,2975237c-e63b-424c-9eee-1657bda9119b,faith.king@contoso.com,Faith,King,Customer Support,Support,Full-Time,C63933,2018-09-28T13:19:54Z,Bristol Office,Bristol,England,UK,EC3 5KZ,Contoso Corporation,Operations,OPS-SUPPORT,True,Member,10/26/2022 12:41:58 PM,GB,en-GB,,,,faith.king@contoso.com,1,SMTP:faith.king@contoso.com,735be609-1e96-4333-9a5c-fcb8c2e44328,Sean Jones,sean.jones@contoso.com,sean.jones@contoso.com,Customer Success Manager,735be609-1e96-4333-9a5c-fcb8c2e44328,Operations,United Kingdom,Contoso Corporation,OPS-SUPPORT,faith.king,,,,,Microsoft_Entra_ID_Governance;Defender_Threat_Intelligence;Microsoft_Intune_Suite;Microsoft_365_Copilot;SPE_E5,TRUE
dylan.martin@contoso.com,Dylan Martin,55447aac-f608-44db-8d24-a53eda0e0395,dylan.martin@contoso.com,Dylan,Martin,Attorney,Legal,Full-Time,EMP58460,2023-09-10T13:47:14Z,Calgary Office,Calgary,Alberta,Canada,K4G 8B1,Contoso Corporation,Corporate,CORP-LEGAL,True,Member,1/16/2025 11:51:37 PM,CA,en-CA,,,,dylan.martin@contoso.com,2,SMTP:dylan.martin@contoso.com; smtp:dylan.martin@contoso.com,70fdbf6f-6d00-4e88-ba44-00e62b0bc95f,Cora Wood,cora.wood@contoso.com,cora.wood@contoso.com,General Counsel,70fdbf6f-6d00-4e88-ba44-00e62b0bc95f,Corporate,Canada,Contoso Corporation,CORP-LEGAL,dylan.martin,,,,,Microsoft_Entra_ID_Governance;Defender_Threat_Intelligence;Microsoft_Intune_Suite;Microsoft_365_Copilot;SPE_E5,TRUE
chao.shao@contoso.com,Chao Shao,0f589bcf-8882-4ac7-b35e-909a38885221,chao.shao@contoso.com,Chao,Shao,Logistics Manager,Operations,Contractor,EMP18771,2018-04-24T05:06:01Z,Shenzhen Office,Shenzhen,Guangdong,China,410081,Contoso Corporation,Operations,OPS-CORE,True,Member,1/14/2021 2:23:39 PM,CN,zh-CN,,,,chao.shao@contoso.com,2,SMTP:chao.shao@contoso.com; smtp:chao.shao@contoso.com,995f2307-2db1-4290-b8f2-140265f470f9,Skye Dawson,skye.dawson@contoso.com,skye.dawson@contoso.com,Director of Operations,995f2307-2db1-4290-b8f2-140265f470f9,Operations,China,Contoso Corporation,OPS-CORE,chao.shao,,,,,Microsoft_Entra_ID_Governance;Defender_Threat_Intelligence;Microsoft_Intune_Suite;Microsoft_365_Copilot;SPE_E5,TRUE
swati.sengupta@contoso.com,Swati Sengupta,6fff0e97-ce05-4db7-ae7e-ad72a7d1a419,swati.sengupta@contoso.com,Swati,Sengupta,Technical Support,Support,Full-Time,E10406,2024-11-04T13:13:13Z,Delhi Office,Delhi,Delhi,India,139324,Contoso Corporation,Operations,OPS-SUPPORT,True,Member,11/17/2024 6:59:01 PM,IN,en-IN,,,,swati.sengupta@contoso.com,1,SMTP:swati.sengupta@contoso.com,f8279661-297d-4297-9877-ded4e4ff14d3,Chloe Fontaine,chloe.d.fontaine@contoso.com,chloe.d.fontaine@contoso.com,Customer Success Manager,f8279661-297d-4297-9877-ded4e4ff14d3,Operations,India,Contoso Corporation,OPS-SUPPORT,swati.sengupta,,,,,Microsoft_Entra_ID_Governance;Defender_Threat_Intelligence;Microsoft_Intune_Suite;Microsoft_365_Copilot;SPE_E5,TRUE
chitra.lamba@contoso.com,Chitra Lamba,3f6c2698-b57f-43fc-97f2-23e85a31d867,chitra.lamba@contoso.com,Chitra,Lamba,IT Specialist,IT,Full-Time,E24075,2023-12-27T10:50:11Z,Denver Office,Denver,Colorado,USA,58958,Contoso Corporation,Technology,TECH-IT,True,Member,10/20/2024 1:38:46 PM,US,en-US,,,,chitra.lamba@contoso.com,2,SMTP:chitra.lamba@contoso.com; smtp:chitra.lamba@contoso.com,95078b24-c668-46ee-b3c8-85216343f07d,Ashok Yadav,ashok.yadav@contoso.com,ashok.yadav@contoso.com,IT Manager,95078b24-c668-46ee-b3c8-85216343f07d,Technology,United States,Contoso Corporation,TECH-IT,chitra.lamba,,,,,Microsoft_Intune_Suite;Microsoft_Entra_ID_Governance;Defender_Threat_Intelligence;Microsoft_365_Copilot;SPE_E5,TRUE
phoebe.taylor@contoso.com,Phoebe Taylor,c8c60aa0-5822-448e-96f2-b94e98cb2585,phoebe.taylor@contoso.com,Phoebe,Taylor,Operations Manager,Operations,Full-Time,C40081,2015-03-26T22:37:58Z,Vancouver Office,Vancouver,British Columbia,Canada,N5B 9T6,Contoso Corporation,Operations,OPS-CORE,True,Member,8/29/2018 4:39:17 AM,CA,en-CA,,,,phoebe.taylor@contoso.com,2,SMTP:phoebe.taylor@contoso.com; smtp:phoebe.taylor@contoso.com,d036870a-61ac-43a4-b060-d4e0149eca12,Tristan Colin,tristan.colin@contoso.com,tristan.colin@contoso.com,Operations Manager,d036870a-61ac-43a4-b060-d4e0149eca12,Operations,Canada,Contoso Corporation,OPS-CORE,phoebe.taylor,,,,,Microsoft_Intune_Suite;Microsoft_Entra_ID_Governance;Defender_Threat_Intelligence;Microsoft_365_Copilot;SPE_E5,TRUE
rosana.rezende@contoso.com,Rosana Rezende,163ce308-71da-443b-ab3a-ce092b5dd93e,rosana.rezende@contoso.com,Rosana,Rezende,Attorney,Legal,Full-Time,E34766,2025-10-14T16:44:54Z,Brasília Office,Brasília,Distrito Federal,Brazil,24995-162,Contoso Corporation,Corporate,CORP-LEGAL,True,Member,1/4/2026 10:37:27 AM,BR,pt-BR,,,,rosana.rezende@contoso.com,1,SMTP:rosana.rezende@contoso.com,16d9f7ad-c2f1-48f3-9b02-a7b57cbefb41,Lucas Dias,lucas.dias@contoso.com,lucas.dias@contoso.com,Senior Legal Counsel,16d9f7ad-c2f1-48f3-9b02-a7b57cbefb41,Corporate,Brazil,Contoso Corporation,CORP-LEGAL,rosana.rezende,,,,,Microsoft_Entra_ID_Governance;Defender_Threat_Intelligence;Microsoft_Intune_Suite;Microsoft_365_Copilot;SPE_E5,TRUE
javier.campos@contoso.com,Javier Campos,bf1fed65-ca65-4135-b52f-3869073ba2ee,javier.campos@contoso.com,Javier,Campos,Support Engineer,IT,Contractor,C16286,2016-05-13T03:17:44Z,Lyon Office,Lyon,Auvergne-Rhône-Alpes,France,78802,Contoso Corporation,Technology,TECH-IT,True,Member,3/8/2024 7:05:38 AM,FR,fr-FR,,,,javier.campos@contoso.com,2,SMTP:javier.campos@contoso.com; smtp:javier.campos@contoso.com,2db08854-948d-48cc-b3fe-c18ec219f9b1,Patrick Knight,patrick.knight@contoso.com,patrick.knight@contoso.com,IT Manager,2db08854-948d-48cc-b3fe-c18ec219f9b1,Technology,France,Contoso Corporation,TECH-IT,javier.campos,,,,,Microsoft_Intune_Suite;Microsoft_Entra_ID_Governance;Defender_Threat_Intelligence;Microsoft_365_Copilot;SPE_E5,TRUE
lukas.herrmann@contoso.com,Lukas Herrmann,f8aa5613-3073-4d05-903b-444eb4c4153c,lukas.herrmann@contoso.com,Lukas,Herrmann,Sales Manager,Sales,Full-Time,EMP84568,2018-04-23T06:01:09Z,Lyon Office,Lyon,Auvergne-Rhône-Alpes,France,85377,Contoso Corporation,Revenue,REV-SALES,True,Member,5/27/2018 6:55:41 PM,FR,fr-FR,,,,lukas.herrmann@contoso.com,2,SMTP:lukas.herrmann@contoso.com; smtp:lukas.herrmann@contoso.com,eb5a63da-5969-4e61-abee-714931f108c0,Adam Mills,adam.mills@contoso.com,adam.mills@contoso.com,Regional Sales Director,eb5a63da-5969-4e61-abee-714931f108c0,Revenue,France,Contoso Corporation,REV-SALES,lukas.herrmann,,,,,Microsoft_Entra_ID_Governance;Defender_Threat_Intelligence;Microsoft_Intune_Suite;Microsoft_365_Copilot;SPE_E5,TRUE
lili.lu@contoso.com,Lili Lu,248a4534-187a-4f7e-ad93-a4de0c0dc5b8,lili.lu@contoso.com,Lili,Lu,Attorney,Legal,Full-Time,E78146,2025-02-13T14:53:23Z,Munich Office,Munich,Bavaria,Germany,82848,Contoso Corporation,Corporate,CORP-LEGAL,True,Member,11/24/2025 2:58:25 PM,DE,de-DE,,,,lili.lu@contoso.com,2,SMTP:lili.lu@contoso.com; smtp:lili.lu@contoso.com,bc2d2d1e-5221-4e6e-a9c7-095da1f5e072,Mariana Medina,mariana.medina@contoso.com,mariana.medina@contoso.com,General Counsel,bc2d2d1e-5221-4e6e-a9c7-095da1f5e072,Corporate,Germany,Contoso Corporation,CORP-LEGAL,lili.lu,,,,,Microsoft_Entra_ID_Governance;Defender_Threat_Intelligence;Microsoft_Intune_Suite;Microsoft_365_Copilot;SPE_E5,TRUE
preeti.uppal@contoso.com,Preeti Uppal,64f32589-cbd7-4b13-906b-d88bde87b181,preeti.uppal@contoso.com,Preeti,Uppal,Finance Manager,Finance,Full-Time,EMP72072,2016-04-17T23:00:06Z,Mumbai Office,Mumbai,Maharashtra,India,691437,Contoso Corporation,Corporate,CORP-FIN,True,Member,11/27/2020 10:47:36 PM,IN,en-IN,,,,preeti.uppal@contoso.com,2,SMTP:preeti.uppal@contoso.com; smtp:preeti.uppal@contoso.com,2f7fb543-27fc-4c72-94e1-68deddc5e305,Diego Martins,diego.martins@contoso.com,diego.martins@contoso.com,Director of Finance,2f7fb543-27fc-4c72-94e1-68deddc5e305,Corporate,India,Contoso Corporation,CORP-FIN,preeti.uppal,,,,,Microsoft_Entra_ID_Governance;Defender_Threat_Intelligence;Microsoft_Intune_Suite;Microsoft_365_Copilot;SPE_E5,TRUE
archie.wilson@contoso.com,Archie Wilson,5f246fa9-5d13-4a17-a928-9e5fe4066422,archie.wilson@contoso.com,Archie,Wilson,Attorney,Legal,Full-Time,E65499,2016-04-05T04:10:51Z,Calgary Office,Calgary,Alberta,Canada,V5X 7C0,Contoso Corporation,Corporate,CORP-LEGAL,True,Member,6/14/2016 1:19:08 PM,CA,en-CA,,,,archie.wilson@contoso.com,1,SMTP:archie.wilson@contoso.com,3c1069af-1eaf-4db5-9a2e-c20292c8d2c2,Efua Traore,efua.traore@contoso.com,efua.traore@contoso.com,Senior Legal Counsel,3c1069af-1eaf-4db5-9a2e-c20292c8d2c2,Corporate,Canada,Contoso Corporation,CORP-LEGAL,archie.wilson,,,,,Microsoft_Entra_ID_Governance;Defender_Threat_Intelligence;Microsoft_Intune_Suite;Microsoft_365_Copilot;SPE_E5,TRUE
kavya.raman@contoso.com,Kavya Raman,e05bfeec-ed6a-4428-a7ab-39ba263718a4,kavya.raman@contoso.com,Kavya,Raman,Logistics Manager,Operations,Full-Time,E62809,2017-03-19T08:33:39Z,Delhi Office,Delhi,Delhi,India,607990,Contoso Corporation,Operations,OPS-CORE,True,Member,2/14/2026 3:46:54 AM,IN,en-IN,,,,kavya.raman@contoso.com,1,SMTP:kavya.raman@contoso.com,7b94c617-727d-4e96-9d6d-5179b54b82b0,Phong Trinh,phong.b.trinh@contoso.com,phong.b.trinh@contoso.com,Director of Operations,7b94c617-727d-4e96-9d6d-5179b54b82b0,Operations,India,Contoso Corporation,OPS-CORE,kavya.raman,,,,,Microsoft_Entra_ID_Governance;Defender_Threat_Intelligence;Microsoft_Intune_Suite;Microsoft_365_Copilot;SPE_E5,TRUE
hao.wan@contoso.com,Hao Wan,e54aa4a5-839f-4060-8f90-3a9794a32da5,hao.wan@contoso.com,Hao,Wan,Controller,Finance,Contractor,E55302,2017-01-17T19:18:50Z,Brisbane Office,Brisbane,Queensland,Australia,1178,Contoso Corporation,Corporate,CORP-FIN,True,Member,6/23/2022 6:29:05 PM,AU,en-AU,,,,hao.wan@contoso.com,2,SMTP:hao.wan@contoso.com; smtp:hao.wan@contoso.com,88ef9a3a-0190-4ad1-98b8-d245cf736d02,Kai Wu,kai.wu@contoso.com,kai.wu@contoso.com,Controller,88ef9a3a-0190-4ad1-98b8-d245cf736d02,Corporate,Australia,Contoso Corporation,CORP-FIN,hao.wan,,,,,Microsoft_Entra_ID_Governance;Defender_Threat_Intelligence;Microsoft_Intune_Suite;Microsoft_365_Copilot;SPE_E5,TRUE
daniel.bell@contoso.com,Daniel Bell,bb372b44-a68a-4d19-9157-fee6878bb307,daniel.bell@contoso.com,Daniel,Bell,Marketing Coordinator,Marketing,Full-Time,EMP81551,2017-11-17T20:31:17Z,Montreal Office,Montreal,Quebec,Canada,G3W 2N3,Contoso Corporation,Revenue,REV-MKT,True,Member,6/25/2023 5:28:06 PM,CA,en-CA,,,,daniel.bell@contoso.com,1,SMTP:daniel.bell@contoso.com,f00125f7-0aec-418e-b099-72a0205b5b64,Parag Malhotra,parag.malhotra@contoso.com,parag.malhotra@contoso.com,Director of Marketing,f00125f7-0aec-418e-b099-72a0205b5b64,Revenue,Canada,Contoso Corporation,REV-MKT,daniel.bell,,,,,Microsoft_Entra_ID_Governance;Defender_Threat_Intelligence;Microsoft_Intune_Suite;Microsoft_365_Copilot;SPE_E5,TRUE
ruoxi.cao@contoso.com,Ruoxi Cao,d8e5688d-e0ff-4f07-9240-3ed1ff9d31e7,ruoxi.cao@contoso.com,Ruoxi,Cao,HR Coordinator,HR,Full-Time,E61698,2024-02-19T22:40:13Z,Beijing Office,Beijing,Beijing,China,851428,Contoso Corporation,Corporate,CORP-HR,True,Member,5/1/2025 8:51:47 PM,CN,zh-CN,,,,ruoxi.cao@contoso.com,1,SMTP:ruoxi.cao@contoso.com,522cfacc-255f-4528-93a8-face6a989028,Emi Sugiyama,emi.sugiyama@contoso.com,emi.sugiyama@contoso.com,HR Manager,522cfacc-255f-4528-93a8-face6a989028,Corporate,China,Contoso Corporation,CORP-HR,ruoxi.cao,,,,,Microsoft_Entra_ID_Governance;Defender_Threat_Intelligence;Microsoft_Intune_Suite;Microsoft_365_Copilot;SPE_E5,TRUE
wan.zhu@contoso.com,Wan Zhu,01681f8b-ff1f-482d-b8d4-a16e1b345844,wan.zhu@contoso.com,Wan,Zhu,Network Engineer,IT,Full-Time,C43108,2025-05-18T15:52:36Z,Guangzhou Office,Guangzhou,Guangdong,China,897462,Contoso Corporation,Technology,TECH-IT,True,Member,11/6/2025 3:34:27 AM,CN,zh-CN,,,,wan.zhu@contoso.com,2,SMTP:wan.zhu@contoso.com; smtp:wan.zhu@contoso.com,9fcc0564-9cb3-4095-95bb-d6cea14e913f,Wenjie Feng,wenjie.feng@contoso.com,wenjie.feng@contoso.com,Senior IT Manager,9fcc0564-9cb3-4095-95bb-d6cea14e913f,Technology,China,Contoso Corporation,TECH-IT,wan.zhu,,,,,Microsoft_365_Copilot;SPE_E5,TRUE
ryan.henderson@contoso.com,Ryan Henderson,2ab20b03-3f48-4f0d-b02f-d93c9ad0f6e8,ryan.henderson@contoso.com,Ryan,Henderson,Account Executive,Sales,Full-Time,EMP88168,2024-12-07T17:42:22Z,Berlin Office,Berlin,Berlin,Germany,56662,Contoso Corporation,Revenue,REV-SALES,True,Member,6/23/2025 3:59:57 AM,DE,de-DE,,,,ryan.henderson@contoso.com,1,SMTP:ryan.henderson@contoso.com,6498bc8e-5ed2-45e1-a719-d1b8e6e2f213,Amelia Ogden,amelia.ogden@contoso.com,amelia.ogden@contoso.com,Director of Sales,6498bc8e-5ed2-45e1-a719-d1b8e6e2f213,Revenue,Germany,Contoso Corporation,REV-SALES,ryan.henderson,,,,,Microsoft_Entra_ID_Governance;Defender_Threat_Intelligence;Microsoft_Intune_Suite;Microsoft_365_Copilot;SPE_E5,TRUE
yuxi.shen@contoso.com,Yuxi Shen,f1e81f23-1307-45bb-ac36-fe7148c5ccc6,yuxi.shen@contoso.com,Yuxi,Shen,Support Engineer,IT,Full-Time,EMP82793,2016-03-05T19:23:03Z,Toulouse Office,Toulouse,Occitanie,France,18322,Contoso Corporation,Technology,TECH-IT,True,Member,12/30/2023 3:06:21 PM,FR,fr-FR,,,,yuxi.shen@contoso.com,1,SMTP:yuxi.shen@contoso.com,1c2bb1ab-6d12-44af-9be0-09eaf48f4714,Chidi Mbeki,chidi.mbeki@contoso.com,chidi.mbeki@contoso.com,IT Manager,1c2bb1ab-6d12-44af-9be0-09eaf48f4714,Technology,France,Contoso Corporation,TECH-IT,yuxi.shen,,,,,Microsoft_Entra_ID_Governance;Defender_Threat_Intelligence;Microsoft_Intune_Suite;Microsoft_365_Copilot;SPE_E5,TRUE
matheus.guimaraes@contoso.com,Matheus Guimaraes,55788d34-f43b-4ac3-ba98-6b8fd8fda3ef,matheus.guimaraes@contoso.com,Matheus,Guimaraes,Support Specialist,Support,Contractor,E49094,2018-03-08T11:33:53Z,Brasília Office,Brasília,Distrito Federal,Brazil,49904-573,Contoso Corporation,Operations,OPS-SUPPORT,True,Member,7/14/2018 1:57:50 AM,BR,pt-BR,,,,matheus.guimaraes@contoso.com,2,SMTP:matheus.guimaraes@contoso.com; smtp:matheus.guimaraes@contoso.com,f919454b-fb80-4126-a586-1d6c0176e05d,Nidhi Rao,nidhi.c.rao@contoso.com,nidhi.c.rao@contoso.com,Director of Support,f919454b-fb80-4126-a586-1d6c0176e05d,Operations,Brazil,Contoso Corporation,OPS-SUPPORT,matheus.guimaraes,,,,,Microsoft_Entra_ID_Governance;Defender_Threat_Intelligence;Microsoft_Intune_Suite;Microsoft_365_Copilot;SPE_E5,TRUE
mala.reddy@contoso.com,Mala Reddy,df36bfeb-7918-473a-a05c-dc94d4c3064e,mala.reddy@contoso.com,Mala,Reddy,Support Engineer,IT,Full-Time,E82637,2016-03-19T18:39:07Z,Hyderabad Office,Hyderabad,Telangana,India,164194,Contoso Corporation,Technology,TECH-IT,True,Member,1/17/2023 9:55:06 PM,IN,en-IN,,,,mala.reddy@contoso.com,1,SMTP:mala.reddy@contoso.com,65a0e146-e50a-4137-b1d2-5e7b0f74f256,Cristiane Gomes,cristiane.gomes@contoso.com,cristiane.gomes@contoso.com,IT Manager,65a0e146-e50a-4137-b1d2-5e7b0f74f256,Technology,India,Contoso Corporation,TECH-IT,mala.reddy,,,,,Microsoft_Entra_ID_Governance;Defender_Threat_Intelligence;Microsoft_Intune_Suite;Microsoft_365_Copilot;SPE_E5,TRUE
ketki.joshi@contoso.com,Ketki Joshi,fc1ddac7-4e97-4d52-a752-247c91d9ebe4,ketki.joshi@contoso.com,Ketki,Joshi,IT Specialist,IT,Full-Time,EMP83599,2024-01-02T11:38:34Z,Hyderabad Office,Hyderabad,Telangana,India,594319,Contoso Corporation,Technology,TECH-IT,True,Member,10/16/2024 3:31:07 AM,IN,en-IN,,,,ketki.joshi@contoso.com,1,SMTP:ketki.joshi@contoso.com,0dd20a33-36ab-4aee-8c0e-682de0f81d9b,Irina Balog,irina.balog@contoso.com,irina.balog@contoso.com,IT Manager,0dd20a33-36ab-4aee-8c0e-682de0f81d9b,Technology,India,Contoso Corporation,TECH-IT,ketki.joshi,,,,,Microsoft_Intune_Suite;Microsoft_Entra_ID_Governance;Defender_Threat_Intelligence;Microsoft_365_Copilot;SPE_E5,TRUE
ming.liang@contoso.com,Ming Liang,9abfcacc-0777-471d-93fd-728441a21a20,ming.liang@contoso.com,Ming,Liang,Paralegal,Legal,Full-Time,EMP25884,2022-09-08T15:22:21Z,Beijing Office,Beijing,Beijing,China,226516,Contoso Corporation,Corporate,CORP-LEGAL,True,Member,2/10/2025 10:02:09 AM,CN,zh-CN,,,,ming.liang@contoso.com,1,SMTP:ming.liang@contoso.com,13b4d29a-fe01-4860-9623-81bda16c0489,Finn Coleman,finn.coleman@contoso.com,finn.coleman@contoso.com,Legal Counsel,13b4d29a-fe01-4860-9623-81bda16c0489,Corporate,China,Contoso Corporation,CORP-LEGAL,ming.liang,,,,,Microsoft_Entra_ID_Governance;Defender_Threat_Intelligence;Microsoft_Intune_Suite;Microsoft_365_Copilot;SPE_E5,TRUE
harumi.kato@contoso.com,Harumi Kato,4a6e0f10-4386-47e4-8f6e-2f39c7664441,harumi.kato@contoso.com,Harumi,Kato,HR Generalist,HR,Full-Time,C89251,2019-01-24T23:59:32Z,Tokyo Office,Tokyo,Tokyo,Japan,986-1859,Contoso Corporation,Corporate,CORP-HR,True,Member,2/15/2021 6:27:28 AM,JP,ja-JP,,,,harumi.kato@contoso.com,2,SMTP:harumi.kato@contoso.com; smtp:harumi.kato@contoso.com,258a6676-2ac5-427e-85e4-fb187e520901,Anais Marechal,anais.marechal@contoso.com,anais.marechal@contoso.com,Senior HR Manager,258a6676-2ac5-427e-85e4-fb187e520901,Corporate,Japan,Contoso Corporation,CORP-HR,harumi.kato,,,,,Microsoft_Entra_ID_Governance;Defender_Threat_Intelligence;Microsoft_Intune_Suite;Microsoft_365_Copilot;SPE_E5,TRUE
emma.sinclair@contoso.com,Emma Sinclair,4226cfad-af9f-4e8e-b54f-165546318f64,emma.sinclair@contoso.com,Emma,Sinclair,Logistics Manager,Operations,Full-Time,E62027,2019-06-08T19:48:42Z,Marseille Office,Marseille,Provence-Alpes-Côte d'Azur,France,62823,Contoso Corporation,Operations,OPS-CORE,True,Member,11/8/2025 5:16:39 PM,FR,fr-FR,,,,emma.sinclair@contoso.com,1,SMTP:emma.sinclair@contoso.com,03ea0fdc-4b3f-4bb9-9548-b92993924554,Ananya Oberoi,ananya.oberoi@contoso.com,ananya.oberoi@contoso.com,Senior Operations Manager,03ea0fdc-4b3f-4bb9-9548-b92993924554,Operations,France,Contoso Corporation,OPS-CORE,emma.sinclair,,,,,Microsoft_Intune_Suite;Microsoft_Entra_ID_Governance;Defender_Threat_Intelligence;Microsoft_365_Copilot;SPE_E5,TRUE
alexandre.guimaraes@contoso.com,Alexandre Guimaraes,c54576f0-4656-4976-8e1f-48912b9a3d9d,alexandre.guimaraes@contoso.com,Alexandre,Guimaraes,Legal Counsel,Legal,Full-Time,EMP14796,2020-12-19T23:16:17Z,São Paulo Office,São Paulo,São Paulo,Brazil,80805-979,Contoso Corporation,Corporate,CORP-LEGAL,True,Member,12/9/2025 1:55:53 AM,BR,pt-BR,,,,alexandre.guimaraes@contoso.com,1,SMTP:alexandre.guimaraes@contoso.com,833cef03-2cb9-481d-b404-1c5832117a54,Alonso Lopez,alonso.lopez@contoso.com,alonso.lopez@contoso.com,Legal Counsel,833cef03-2cb9-481d-b404-1c5832117a54,Corporate,Brazil,Contoso Corporation,CORP-LEGAL,alexandre.guimaraes,,,,,Microsoft_Entra_ID_Governance;Defender_Threat_Intelligence;Microsoft_Intune_Suite;Microsoft_365_Copilot;SPE_E5,TRUE
lukasz.cerny@contoso.com,Lukasz Cerny,3dca76f2-dea3-49db-9bc0-3b5445233525,lukasz.cerny@contoso.com,Lukasz,Cerny,Account Manager,Sales,Full-Time,EMP44595,2016-06-11T14:30:20Z,New York Office,New York,New York,USA,98492,Contoso Corporation,Revenue,REV-SALES,True,Member,8/13/2018 1:15:19 PM,US,en-US,,,,lukasz.cerny@contoso.com,1,SMTP:lukasz.cerny@contoso.com,42739e08-8638-4274-9edd-de54882d6784,Niamh Ellis,niamh.ellis@contoso.com,niamh.ellis@contoso.com,Regional Sales Director,42739e08-8638-4274-9edd-de54882d6784,Revenue,United States,Contoso Corporation,REV-SALES,lukasz.cerny,,,,,Microsoft_Entra_ID_Governance;Defender_Threat_Intelligence;Microsoft_Intune_Suite;Microsoft_365_Copilot;SPE_E5,TRUE
isabella.navarro@contoso.com,Isabella Navarro,f83bf5f1-0c55-416e-9b50-97faaaeebc16,isabella.navarro@contoso.com,Isabella,Navarro,Financial Analyst,Finance,Full-Time,E69902,2022-01-06T15:32:45Z,Paris Office,Paris,Île-de-France,France,96077,Contoso Corporation,Corporate,CORP-FIN,True,Member,9/13/2022 12:56:22 AM,FR,fr-FR,,,,isabella.navarro@contoso.com,1,SMTP:isabella.navarro@contoso.com,c055f968-cf77-488f-8cd0-ee23a0e37152,Sachin Jain,sachin.jain@contoso.com,sachin.jain@contoso.com,Finance Manager,c055f968-cf77-488f-8cd0-ee23a0e37152,Corporate,France,Contoso Corporation,CORP-FIN,isabella.navarro,,,,,Microsoft_Entra_ID_Governance;Defender_Threat_Intelligence;Microsoft_Intune_Suite;Microsoft_365_Copilot;SPE_E5,TRUE
